UniqueCount	AmbigCount
16	23
8	11
63	0
390	4
6	0
156	0
41	0
2394	15
51	1
78	1
106	3
163	2
310	3
1765	8
167	1
0	7
674	0
480	3
481	3
349	0
128718	570
10	1329
2	0
1094	14
1760	19
0	0
36	0
29	2
55	6
51	5
71	0
205	0
1411	10
0	1205
1777	8
8	0
3056	11
409	18
548	17
18	0
8	0
92	10
309	14
58	4
123	8
163	7
7	0
2	0
0	0
0	0
0	0
7	0
123	1
1	0
3	0
0	0
0	0
0	0
114	3
114	1
34	0
178	0
242	0
109	1
168	11
32	12
386	3
2807	14
200	1
124	0
92	0
131	5
24	6
379	1
130	3
18	0
4	0
0	0
18	0
33	0
0	0
13	0
132	1
242	3
460	45
994	54
359	7
1518	7
123	1
7	0
15	0
380	2
1	0
91	0
322	0
18	0
53	1
325	130
2700	207
7383	116
4450	50
357	1
529	3
337	13
351	12
95	1
7	5
146	5
423	9
535	11
147	7
67	5
254	5
268	3
31	0
184	3
118	2
3027	13
4	0
290	0
120	0
811	6
2865	195
21725	286
7	0
861	26
454	28
392	2
1231	7
0	0
2223	11
36	0
7930	92
6375	78
6665	89
6729	110
0	0
7	0
38	1
76	1
102	1
237	2
431	3
955	3
1859	5
437	2
1795	7
8	0
853	5
43	34
6	0
156	0
100	0
154	1
4661	38
147	0
357	1
44	1
198	0
39	0
213	1
3	0
30	0
40	0
24	1
86	0
686	5
90	5
257	0
70	1
164	5
532	6
90	0
7	0
25	0
99	3
207	0
398	4
709	5
2	0
46	0
683	5
305	2
59	3
82	7
21	1
407	7
318	12
92	14
88	9
44	0
80	0
439	1
260	19
732	25
27	2
385	1
65	2
209	4
157	1
872	10
3987	40
101	0
272	2
693	16
107	10
92	3
546	7
733	5
44	0
8	0
41	5
71	5
176	1
187	2
415	21
2888	34
2417	38
2692	38
446	37
287	42
9	9
147	0
102	0
198	0
31	0
149	1
464	2
9	0
29	0
153	3
144	6
101	4
74	0
75	0
48	0
8	2
25	2
443	2
134	3
939	9
511	1
57	0
76	1
158	4
215	1
202	1
61	1
441	2
182	2
5	0
284	0
488	0
14	1
183	1
1085	3
59	0
7	0
108	1
119	1
431	2
344	6
0	0
14	0
1626	8
1160	7
198	3
425	5
565	7
411	2
3785	13
1849	9
781	4
315	1
56	4
41	1
922	3
1360	6
907	6
104	1
1029	12
139	23
62	15
2403	11
91	0
16	0
277	2
226	4
1210	5
705	6
288	1
37	1
11	0
90	0
40	0
263	2
30	5
62	4
603	5
2789	11
3219	12
2	1
45	2
460	3
396	0
31	1
24	1
76	0
3	1
26	1
99	0
110	1
14	0
1148	8
960	4
1881	6
143	3
460	10
221	11
73	1
91	3
246	1
1224	6
7070	42
0	0
7	0
185	0
0	0
0	0
463	4
939	3
38	0
576	5
2	0
1	0
8	0
7	0
11	0
17	0
533	2
5	0
215	2
406	3
576	8
427	7
321	5
0	0
68	0
254	1
5321	34
57	7
14	0
529	2
154	0
1526	12
17	0
129	1
6168	34
19	0
78	0
92	0
97	0
12	0
786	4
2886	15
72	0
3	0
21	0
178	1
234	1
613	4
117	2
182	3
56	0
78	0
98	1
94	0
30	0
8	0
4	1
0	1
6	0
0	0
3	0
17	0
4	0
204	1
128	8
183	8
40	0
22	0
13	2
64	2
55	0
7	0
268	2
2	0
3	0
11	0
7	0
1	0
81	1
205	0
1231	7
1081	22
1353	66
810	59
1246	19
305	5
166	3
1290	10
1	0
5	0
1	0
7	0
63	0
111	3
172	25
1188	56
2911	45
235	0
185	2
96	2
38	11
1497	16
2	0
438	0
1182	5
55	1
7	1
13	0
7	0
3	0
2	0
2	0
0	0
3	0
49	0
38	0
28	0
310	2
42	0
193	27
350	28
229	2
242	3
54	4
207	4
167	0
30	0
387	2
100	13
102	13
18	0
9	0
267	0
267	4
333	4
478	2
196	0
115	0
123	2
4	1
218	0
3131	25
2	0
26	0
47	1
431	2
83	2
44	0
233	4
369	12
43	6
5613	23
18	0
9	0
173	5
708	6
92	0
201	3
42	2
452	8
220	7
70	2
1327	5
399	4
496	7
4740	17
314	2
24	0
399	0
3554	25
87	0
20	0
314	1
1006	6
276	15
633	16
67	2
16	2
79	0
3	0
1746	9
662	7
30	2
203	0
226	0
54	0
89	0
1860	8
81	0
539	1
2488	16
1103	12
0	0
78	4
151	5
211	20
351	24
268	6
364	4
484	3
38	0
134	5
4	3
191	1
29	1
192	10
463	17
41	4
37	0
7	0
13	0
6	1
293	7
753	12
57	0
4	0
91	4
152	1
0	0
255	3
103	2
102	2
46	0
0	0
0	0
0	0
0	0
4	1
8	1
145	3
166	8
664	9
1	5
337	14
396	8
1	0
136	0
4442	21
21	3
427	13
628	11
52	0
41	1
24	1
15	0
1470	6
415	1
73	0
39	0
315	1
164	4
215	29
417	29
28	7
77	22
748	20
338	21
738	32
71	8
62	0
251	0
61	0
1095	45
2413	51
45981	229
4054	73
16924	113
18	0
243	2
155	1
41	0
14	0
62	0
1	0
156	0
100	6
83	4
31	6
5	7
32	3
91	1
26	0
68	0
243	1
156	1
136	2
17	2
50	4
96	3
0	0
99	3
168	8
331	7
146	5
13	3
36	2
311	7
52	8
561	2
109	6
22	5
560	9
647	11
1965	12
1	2
701	6
1142	6
434	6
339	4
54	1
191	0
44	2
395	3
177	2
296	5
87	0
22	0
577	3
563	4
660	11
108	4
67	14
689	16
2305	87
770	178
297	95
30	5
168	5
4	0
34	1
21	0
1	0
9	0
298	0
671	3
29	0
69	0
1262	7
772	8
53	5
422	5
173	10
1939	25
74	0
912	5
840	4
40	0
39	0
96	2
42	4
345	5
1239	5
192	1
194	1
79	3
115	2
3	0
0	0
95	1
81	0
264	0
40	3
131	4
4790	62
3617	57
768	2
4094	29
2305	34
140	4
124	4
578	3
500	1
92	0
132	1
2493	4
954	0
340	1
6576	40
5812	42
0	0
1103	3
672	2
1229	11
185	0
146	1
56	0
149	1
339	1
1642	6
13	0
50	1
311	1
495	2
37	0
173	0
383	0
2841	17
101	0
30	0
732	6
124	0
192	1
1068	3
1010	7
285	4
737	24
211	18
202	3
93	28
952	35
4	0
76	1
354	2
224	0
849	2
67	2
23	1
123	3
97	0
77	0
20	1
552	2
361	1
75	3
29	2
85	0
7	0
0	0
134	1
644	1
337	18
1924	20
51	0
221	0
16	0
0	0
2	0
48	0
795	4
4	0
7	0
29	0
6	1209
2	0
0	1321
271	0
168	3
407	5
31	0
57	1
66	2
156	0
158	5
394	4
3	0
0	0
0	0
6	0
2	0
0	0
26	0
30	0
22	0
0	0
2	0
0	0
0	0
0	0
2	0
3	0
1	0
0	0
0	0
0	0
3	0
12	0
4	0
0	0
2	0
15	0
9	0
0	0
3	0
7	0
0	0
10	0
0	0
15	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
32	0
270	0
326	3
404	1
416	3
183	6
275	5
117	0
52	0
463	0
35	0
499	5
0	0
122	0
196	2
37	0
22	0
3	0
14	0
10	0
17	0
173	2
503	1
19	1
104	18
480	21
17	1
128	1
2	0
3	0
4	0
101	0
7	0
623	6
188	3
24	2
2265	11
462	1
399	1
91	0
26	0
1128	6
16	0
98	1
38	1
106	0
17	0
1260	7
1	0
66	0
137	4
186	3
3	1
211	18
276	18
55	0
553	5
572	7
208	8
45	2
579	3
12	0
12	0
135	2
219	3
1260	4
94	1
1298	13
31	0
63	1
304	0
443	9
544	10
7	0
1051	4
150	2
357	9
296	5
40	0
54	1
374	3
18	9
177	12
447	6
412	3
21	4
26	3
59	2
46	1
506	3
197	1
473	2
1	0
25	3
106	5
413	84
98	0
25	1
5	1
97	0
12	0
1	0
5	0
31	1
4	1
10	0
8	0
0	0
17	1
21	1
37	2
49	11
39	9
2	0
0	0
657	1
919	3
33811	155
855	4
209	2
133	0
815	3
44	0
0	0
3899	195
545	185
209	4
67	0
123	5
274	7
90	0
73	0
65	2
165	2
2	0
86	2
33	0
10	0
136	2
79	3
183	2
52	1
333	3
217	2
1	0
78	0
41	0
49	0
24	0
8	0
25	0
12	1
65	1
158	1
13	1
33	1
57	0
61	10
14	9
238	1
75	1
12	1
45	0
10	0
439	2
275	2
369	3
36	0
1	0
32	3
73	3
169	1
22	0
435	3
134	4
342	10
408	11
424	2
4	0
6	0
16	0
539	6
1160	9
9	0
623	39
4033	54
431	8
2315	12
99	1
593	15
295	18
1829	14
127	5
1497	8
1704	18
2638	24
795	5
45	0
66	0
130	0
307	3
120	0
61	0
365	3
3714	27
0	1151
581	5
544	0
17	0
116	0
40	1
79	1
11	0
32	0
286	14
198	16
282	2
148	7
2118	20
3019	41
775	35
320	2
7330	41
25	1
73	0
4	0
37	0
272	3
1	0
0	0
103	0
157	3
1351	8
483	4
839	1
100	12
186	11
1893	15
1092	5
29	0
56	0
157	0
131	1
39	0
0	0
0	0
158	3
11	0
39	0
48	0
1	0
31	0
41	3
155	1
3707	18
139	11
1974	9
817	14
1591	17
3349	21
2	0
227	4
197	5
31	1
94	4
166	7
138	8
126	5
96	1
42	0
326	7
397	8
31	0
14	2
36	5
44	3
633	27
1851	117
1803	100
1001	13
77	17
157	17
1336	8
5599	125
1941	105
296	56
3271	58
798	40
712	75
1152	65
231	51
2032	111
754	111
1032	55
842	159
745	390
2095	460
3492	229
1038	22
642	16
5668	39
1258	31
2152	64
4872	71
896	17
1230	4
270	2
166	0
264	0
582	4
147	0
0	0
25	0
1185	7
1680	8
87	0
12	0
438	6
746	4
12	0
20	0
21	0
290	1
142	0
57	13
219	14
130	47
317	47
45	0
62	0
256	4
91	6
178	3
1193	5
9	0
109	0
685	5
201	1
410	1
86	1
663	67
2775	308
17743	341
973	215
3368	222
3100	266
3209	250
34	1
55	0
3	0
23	0
0	24
315	5
75	1
26	0
52	0
7	0
2	0
4388	26
147	4
151	0
2	0
140	3
17	0
229	1
8	0
2	0
277	9
94	10
964	16
45	8
157	0
27	11
28	10
1	0
4	0
219	1
25	0
129	2
0	0
0	1185
85	0
172	0
23	0
257	1
2240	10
124	0
829	8
73	1
1	0
10	0
9	0
54	0
75	1
16	0
50	1
3	1
5	1
0	0
311	2
109	0
52	0
6	1
3	1
39	0
11	0
2391	39
597	27
8	0
241	0
140	2
11	0
14	0
58	2
15	0
17	0
48	0
772	8
71	0
1887	12
242	2
623	4
495	7
4	0
1508	10
109	4
76	3
90	0
47	0
25	0
125	1
92	2
142	1
3	0
3	0
274	1
21	0
97	0
22	1
109	2
47	0
75	0
489	6
127	6
99	7
38	3
8	5
80	3
162	1
107	0
16	1
109	4
27	0
336	1
0	0
0	1142
17	2
25	0
3	0
97	2
58	3
188	0
0	0
385	5
571	21
484	16
3	0
4206	14
122	1
5	0
26	0
476	19
357	19
272	2
568	1
82	0
187	1
114	0
177	0
61	2
115	0
651	2
17	0
3	0
2	0
7	0
245	2
306	8
209	9
493	6
11564	64
1	0
534	3
60	0
193	2
59	5
20	4
1	0
10	0
81	1
47	0
1773	18
31	8
195	0
207	2
524	5
1828	17
625	6
1	0
1477	4
50	0
4	0
23	0
299	1
159	0
109	1
28	1
5	0
30	1
48	0
33	1
7	0
123	0
79	2
58	0
12	0
10	0
23	5
116	13
23	6
260	25
337	26
86	3
213	6
758	6
433	1
2477	9
40	0
143	1
95	0
15	0
1946	7
781	3
3	0
13	0
239	1
2	0
22	0
0	1215
129	1
54	1
51	3
3	0
59	1
34	0
11	0
51	1
18	0
0	2
8	2
5	0
14	0
2	0
3958	20
29	0
53	0
755	5
25	0
5	0
437	6
8506	49
5403	39
13	0
134	1
450	4
7	0
120	0
1045	1
270	1
166	0
1	0
273	9
12	8
153	0
900	4
1	0
4035	17
11	0
90	1
467	3
4	24
79	0
188	0
106	0
14	0
959	0
468	2
47	0
1	0
0	1
12	0
93	1
110	1
106	3
520	3
331	1
21	1
458	5
4957	36
1110	13
10	0
356	3
152	0
2	0
195	2
32	0
0	0
756	4
6166	38
3	0
2428	12
32	0
63	1
2964	17
354	11
131	9
2561	7
2276	6
781	8
96	2
405	1
1651	8
41	1
159	2
12	0
136	3
205	5
193	3
20	1
258	5
523	0
511	7
95	1
590	44
9650	143
1085	67
44	0
72	2
42	0
35	0
0	0
17	0
21	0
25	1
135	2
282	4
17	3
49	0
582	4
54	0
2	0
130	0
1	0
30	0
72	0
9	0
1	0
39	0
7567	42
56	1
26	0
25	1
97	2
188	0
161	1
2	0
30	0
78	0
44	0
1	4
395	5
6	1
611	2
0	0
42	1
2	1
5	1
1933	7
805	2
1800	4
3703	23
5	0
0	0
412	5
24	1
166	1
10	0
84	1
42	0
83	0
128	1
11	1
228	2
63	2
27	0
10942	46
14	0
8	1
0	1
2	0
2	0
42	0
72	0
24	0
75	2
259	4
1	0
2680	12
911	41
371	81
3483	74
19494	86
2522	16
7195	41
117	11
120	11
650	4
22	2
118	10
137	6
67	1
290	5
30	2
269	3
1058	9
251	0
3155	8
3998	34
360	33
325	15
676	3
136	2
74	2
780	7
1761	16
25	1
4	1
11	0
22	2
165	4
101	1
297	3
24	3
27	0
1	0
428	3
116	6
253	0
26	0
17	0
128	1
20	0
380	3
1168	6
308	0
89	2
102	2
32	1
6	0
119	0
111	2
51	0
36	0
46	0
94	1
156	2
7	0
392	2
9	1
109	1
30	0
0	0
282	4
2804	22
1414	9
0	0
5	0
35	0
35	0
464	6
4	0
3	0
363	1
219	2
258	10
22	6
599	2
2687	15
498	22
126	19
132	2
77	0
55	0
734	0
2629	13
42	0
15338	955
53337	1160
49	0
20	0
3	0
2	0
733	5
1	0
0	0
46	0
1132	21
274	12
1	0
10	0
589	11
14	7
30	1
17	0
90	1
138	14
145	16
102	1
52	1
300	0
2	0
0	0
9	0
15	0
21	1
54	1
0	0
55	0
5	0
9	0
12	0
442	4
18	0
11	0
46	0
2	0
8	0
11	0
0	0
21	0
24	1
6	0
2	0
8	0
1	0
18	1
336	12
131	10
423	7
314	14
1513	16
667	5
9	0
4	0
5382	23
859	3
104	0
236	30
25	0
104	0
91	0
22	0
717	6
644	31
2291	9
306	2
1008	15
127	8
511	1
978	21
716	44
503	31
11	0
389	0
5	1
4	1
10	0
16	0
1	0
37	0
358	3
214	1
1	0
35	0
77	4
6	4
22	0
1	0
0	0
13	0
1	0
336	1
53	0
36	0
1354	866
3495	929
1068	75
8	0
25	0
639	84
996	22
162	15
388	52
6221	154
1697	79
290	0
4	0
24	0
0	0
1	0
14	0
75	0
4	0
1	0
3	0
115	0
4	0
70	0
924	13
1698	13
248	3
532	2
174	1
