UniqueCount	AmbigCount
112953	1627
20	0
1391	13
581	4
911	4
4910	30
5	3
16319	112
563	4
30358	353
13689	244
18433	129
12016	127
0	0
29	0
104	0
152	2
320	10
1229	19
2953	15
4499	33
2629	11
3464	21
8239	59
37	0
3908	23
79	36
78	12
928	14
3212	22
777	5
9312	70
668	5
1381	16
470	13
681	2
249	4
1035	12
44	0
158	0
138	2
211	3
368	1
5196	63
695	33
45	0
304	0
519	10
1982	22
960	7
70	11
206	12
390	4
796	7
2154	14
2146	14
18	1
153	0
958	9
708	7
203	4
271	17
193	16
932	31
1040	54
43	42
373	53
201	2
2026	15
3114	13
3841	139
4536	147
132	5
1310	14
188	1
1072	5
922	2
4323	48
10407	82
337	1
1809	21
3730	69
979	54
1080	31
6279	67
2392	8
109	2
45	1
123	10
515	12
1187	14
877	10
2845	42
16533	142
10748	164
6354	117
1322	81
652	75
61	6
469	5
597	1
490	5
198	2
468	6
1910	15
90	0
246	4
609	3
536	8
452	8
205	1
590	2
266	2
156	10
231	7
3710	11
665	8
3044	13
1820	11
407	4
342	3
649	6
766	7
1988	26
398	3
2445	23
741	6
20	0
1817	4
2122	14
58	3
693	10
8033	56
167	0
54	0
405	3
154	2
824	3
861	9
0	0
59	0
3547	22
2291	16
1159	24
873	27
3155	58
1752	39
13176	92
7500	67
1948	17
2215	21
408	12
420	8
2899	19
2997	18
2445	9
719	6
3665	44
486	43
439	61
6823	60
721	5
95	3
1261	7
1661	14
3368	23
3309	21
718	11
203	4
179	1
497	6
154	3
864	11
108	8
501	10
736	2
5209	32
7390	62
167	0
264	3
816	3
750	3
229	0
290	2
592	11
56	5
263	5
599	4
474	2
66	0
1427	4
2542	17
5788	28
903	8
2932	121
1271	91
562	4
349	2
509	1
6893	45
28310	203
0	0
0	0
64	0
0	0
2	0
1197	4
1707	7
77	2
2699	12
20	0
14	0
49	1
46	0
183	5
98	1
4934	33
50	0
96	0
381	3
457	6
895	20
1204	19
2	5
1123	10
1195	6
16347	156
373	20
10	1
576	5
273	5
5871	40
103	2
635	0
18922	129
524	2
613	3
578	5
634	6
53	1
2541	14
10621	71
886	14
13	0
415	4
546	7
997	17
888	3
1165	9
1195	9
210	1
363	3
647	7
818	5
40	1
52	0
9	1
4	0
5	0
7	0
6	0
36	1
10	1
5110	26
1134	34
2086	37
122	1
118	0
121	1
316	2
643	3
38	1
1268	7
32	0
36	0
32	0
45	0
73	0
557	3
1277	3
2622	15
2004	21
3489	64
2430	65
2404	23
645	5
531	11
5312	24
1	0
7	0
0	0
4	0
600	6
637	6
657	82
6739	217
18517	240
693	6
518	8
385	5
353	29
7409	42
27	0
1050	6
1585	12
363	6
17	4
61	0
24	0
10	0
17	0
10	0
2	0
2	0
475	6
389	3
414	1
1524	7
97	1
861	56
1862	62
355	1
1346	25
292	23
1582	19
375	6
162	1
2696	29
859	85
724	83
129	1
96	1
1402	4
285	1
569	0
6591	45
916	6
1368	6
1325	23
281	8
1443	16
8656	61
15	0
88	0
172	2
1326	8
631	5
335	6
1009	14
1425	23
153	5
36971	224
58	3
88	5
1114	41
2421	40
204	4
207	3
367	1
1696	35
1085	36
481	7
19712	153
976	10
1813	17
21174	120
1035	7
221	3
2057	14
19647	145
431	3
280	3
893	8
1586	11
1159	22
2525	30
372	8
143	7
636	4
70	0
7574	29
2521	25
201	3
1497	8
212	1
330	3
364	4
7061	40
577	3
1740	15
6506	61
1148	17
0	0
647	9
926	13
1164	21
696	22
493	7
719	8
2537	19
231	9
872	43
198	33
656	10
195	9
1450	76
2515	91
320	19
79	1
32	1
40	0
38	0
1828	26
1702	22
620	7
21	4
691	9
2130	13
0	0
1231	10
396	6
283	4
337	1
0	0
0	0
4	0
1	0
8	0
38	0
230	16
504	26
942	16
5	11
1547	36
2699	35
71	1
1073	4
20573	147
194	1
526	16
566	13
405	1
424	8
509	8
168	3
5382	39
1299	9
431	7
186	8
1464	10
832	5
1243	89
1107	98
135	30
604	65
2851	71
2531	72
2367	96
397	28
799	4
972	6
157	3
4508	51
4044	35
122277	665
14913	191
52666	393
117	2
1018	9
2791	7
334	3
64	5
341	6
12	0
681	12
405	16
368	6
189	15
61	22
277	18
317	9
115	2
398	0
877	3
367	3
538	5
132	6
334	3
382	2
0	12
644	16
741	18
1140	22
554	20
131	7
139	12
1690	134
630	119
1661	21
737	11
410	2
1347	9
2226	16
3180	20
6	3
2148	17
5918	34
1726	12
1460	15
361	6
658	9
249	14
1527	18
1534	25
2836	30
1652	12
266	8
2477	32
1155	15
957	25
369	25
161	20
1068	15
11560	328
4322	716
1447	461
218	28
1121	31
55	0
537	4
36	0
6	0
15	0
1097	6
1954	16
265	2
112	0
2870	19
2267	19
407	7
892	9
223	22
4756	59
358	1
6871	34
8141	54
346	9
104	3
536	10
312	11
1669	21
2057	15
1989	15
882	3
462	10
266	9
29	0
1	0
727	9
620	12
1641	9
239	12
621	14
12980	194
11360	176
2896	17
26274	237
6932	118
489	17
476	24
1601	26
2756	21
467	5
1128	8
18054	117
20246	127
2311	26
58588	402
64328	456
102	93
2892	19
1581	12
10613	66
378	4
706	9
263	2
1690	16
1036	4
8614	56
221	4
166	3
412	4
547	3
93	0
624	2
2668	14
9286	44
380	1
124	1
539	1
1175	7
689	5
6479	57
15753	109
2061	25
3435	73
776	50
915	14
732	156
3611	181
74	0
274	7
837	5
525	5
1503	13
3625	7
274	5
579	4
326	0
756	2
185	2
1403	14
883	4
247	8
240	6
285	1
99	2
24	0
463	4
1178	3
483	32
3323	48
390	1
1304	8
127	1
0	1
4	1
130	2
3154	14
3	0
68	2
111	2
2	8078
0	3
0	8932
4657	25
897	4
1395	3
154	0
142	0
137	0
818	5
330	0
908	4
4	0
0	0
1	0
30	0
1	0
3	0
60	0
198	1
171	1
0	0
34	0
1	0
4	0
0	0
14	0
61	1
6	0
5	0
6	0
3	1
22	1
70	1
5	1
6	0
10	0
17	1
39	1
2	0
6	0
1	0
1	0
51	0
7	0
15	0
0	0
13	0
8	0
1	1
9	0
0	0
4	0
163	1
1354	3
1522	5
1302	12
5300	13
713	6
1206	7
477	4
473	13
4576	38
180	2
3680	23
17	0
853	12
1393	32
555	30
874	5
48	0
264	3
131	2
108	4
933	5
2117	13
136	1
202	4
4149	17
71	0
505	3
13	5
22	0
21	0
682	3
16	0
4280	26
1048	16
252	6
3502	15
3092	14
631	4
259	1
101	0
4844	32
184	5
758	12
286	9
1183	13
116	2
16410	134
4	0
885	4
1579	16
841	16
17	7
2283	133
2253	141
572	5
2443	11
1894	95
1272	94
220	10
2319	10
118	0
45	0
527	4
641	3
9557	53
338	2
6015	31
135	1
236	4
1216	11
2131	16
1780	15
24	3
2164	14
888	12
1077	15
1641	10
308	5
339	0
888	6
64	19
468	28
1399	24
1246	18
175	19
161	19
333	3
181	8
6122	49
415	5
1423	9
0	0
113	8
322	28
875	168
755	4
237	0
53	0
546	4
148	6
1	0
201	2
354	4
66	1
63	0
28	0
1	0
211	5
101	7
206	6
206	31
239	27
20	0
3	0
1878	10
49	0
79608	563
5395	29
2217	9
930	5
5357	5
204	0
0	0
755	0
0	0
488	9
648	7
746	20
797	17
460	1
196	2
143	4
272	5
23	1
332	3
194	0
128	0
474	6
121	6
482	20
130	12
155	2
126	1
3	0
40	0
41	0
33	0
8	0
13	1
70	2
120	3
514	4
1430	8
60	1
107	1
565	4
129	13
34	14
623	8
171	3
18	2
280	6
75	1
1627	7
1158	12
1455	6
365	0
22	0
326	16
355	17
619	1
65	0
3170	22
435	8
733	16
612	17
691	14
7	0
8	0
67	3
2791	26
3841	32
33	1
2061	109
8875	156
2272	32
5082	47
649	28
1477	37
563	18
4784	47
659	15
2604	11
3118	33
4994	53
2898	24
237	3
247	2
542	1
466	2
502	2
1046	7
966	6
13379	83
0	5829
1957	8
2851	15
216	2
1062	7
358	3
478	4
132	1
348	4
684	19
457	18
1745	14
1991	30
5254	27
4298	24
1769	2
1978	4
106613	522
2460	18
604	4
22	0
311	4
4223	31
133	4
941	9
1172	18
1662	12
6724	41
2836	22
2494	23
819	39
1240	41
1490	8
2598	16
49	0
219	1
459	5
873	4
298	2
15	0
2	0
422	3
45	2
76	3
366	7
42	4
163	5
142	1
333	2
33993	243
1248	37
28094	169
16609	115
22361	190
5677	38
32	0
98	1
32	0
7	0
41	2
86	3
60	2
59	0
490	2
223	1
709	10
1501	18
100	1
86	0
129	3
184	1
1834	104
5427	279
3447	187
2661	32
349	89
579	91
4826	36
12542	162
3898	103
658	84
3077	82
1746	51
1521	97
2119	83
406	98
2984	115
717	42
1371	38
1057	90
1006	252
2347	311
3535	137
1408	34
937	21
5864	43
1654	53
2581	69
6261	49
2353	11
19710	143
638	3
423	4
1336	8
8559	66
502	1
33	0
90	1
3263	31
8255	86
49	0
71	0
1045	10
1889	17
44	1
76	3
210	4
990	9
261	1
135	11
365	20
239	44
855	43
162	1
390	0
1045	12
370	2
458	20
7533	71
54	0
367	3
702	6
461	4
1126	10
210	0
869	51
5338	485
26444	603
1728	311
5769	268
2814	7
7085	19
123	1
262	1
25	1
96	0
3	234
1252	12
432	7
324	1
562	3
26	1
13	0
5678	10
731	0
446	6
22	1
553	1
155	0
1594	12
69	0
0	0
417	8
226	7
1576	21
251	16
253	6
226	21
196	20
31	0
39	0
1071	6
119	0
287	6
21	94
0	6411
569	8
612	4
212	2
796	9
6581	60
230	5
3999	29
757	6
4	0
60	0
160	1
257	3
313	3
49	0
153	0
138	6
175	5
2	0
873	3
294	2
159	1
73	3
47	3
162	0
96	0
11989	139
3035	99
55	0
672	5
742	5
98	0
75	0
26	0
17	0
133	0
334	1
1423	5
419	5
6423	49
1501	7
8236	23
3056	17
15	1
3315	21
234	3
155	2
116	0
97	0
38	0
126	0
470	4
454	0
23	0
34	0
32650	202
471	5
1277	6
205	1
786	2
281	1
834	6
1317	0
505	19
378	26
285	16
52	9
318	10
660	5
860	7
64	1
542	5
166	1
3005	18
1	35
0	7244
80	0
102	1
24	0
1793	27
665	28
1602	5
3	0
860	17
1298	50
1231	43
2	0
23990	138
597	0
25	2
164	2
1890	28
3928	50
697	0
917	3
294	1
384	1
301	2
423	5
107	1
247	0
1414	13
69	0
40	0
29	1
57	2
1289	11
1192	7
636	5
2014	19
38186	209
3	0
1242	8
266	0
360	2
660	11
214	7
8	0
47	0
223	0
176	0
3391	27
319	15
1546	15
652	4
1531	14
1311	17
534	2
0	0
22118	1
187	2
19	0
167	0
1502	4
963	5
255	0
30	0
33	0
66	0
171	0
110	1
15	0
1076	2
3076	5
609	5
2607	15
47	0
138	17
337	36
41	16
420	24
460	24
276	3
827	9
1466	10
316	1
29977	174
289	0
2742	11
155	0
70	0
11983	40
3656	25
29	2
255	0
392	1
20	0
9	0
0	6464
523	3
182	12
721	16
9	0
149	1
126	2
39	0
183	1
150	3
0	0
86	1
31	0
138	1
13	0
10835	82
53	0
556	5
2162	15
119	0
8	0
1705	17
35367	233
18850	131
115	9
485	4
3844	39
79	1
294	1
2339	9
412	1
903	4
20	4
1067	54
127	48
391	6
2560	13
2	0
12704	73
165	2
105	1
252	5
0	234
524	1
2490	18
457	2
56	1
4253	28
4638	37
389	7
28	1
0	17
105	0
445	3
440	4
624	34
3226	49
888	5
166	0
3271	28
27188	230
11347	123
73	1
471	1
121	0
4	0
658	9
228	3
0	0
7116	30
34105	275
15	2
10950	75
184	0
128	3
4136	36
1521	41
691	44
4095	41
2608	21
1327	8
318	3
1523	4
2610	10
304	15
1164	23
227	3
336	11
588	18
401	3
127	3
479	2
968	5
845	3
246	0
203	15
3541	33
219	0
273	1
251	1
281	2
218	0
46	0
1618	7
92	1
136	4
897	26
1255	31
94	6
137	1
2707	19
187	1
1	0
210	0
0	0
0	0
154	2
9	0
4	14
338	8
3166	26
518	5
153	0
212	1
201	1
332	3
473	0
74	0
906	5
177	1
277	0
10	141
1680	159
35	8
6790	38
2	0
399	3
7	1
6	1
2683	13
1798	11
6211	40
8039	60
186	1
1	0
953	3
108	1
999	10
61	0
225	2
199	5
391	7
460	0
35	0
508	3
186	0
147	0
6855	13
84	0
21	0
11	0
15	1
29	0
94	0
410	2
97	0
564	23
1420	30
36	0
5374	28
1562	17
54	8
1708	18
30077	222
4197	22
11670	78
595	30
855	30
3597	23
184	15
617	32
892	15
349	12
1118	19
134	2
1297	8
2695	15
749	4
15030	115
21857	352
1978	167
541	16
2978	24
599	4
317	10
1634	22
5621	59
127	4
29	6
40	1
429	17
916	24
697	2
2425	44
335	27
224	4
20	5
1383	14
153	4
1255	3
132	0
14	0
103	0
216	2
426	9
1276	13
1268	10
284	2
525	3
211	2
74	0
768	5
822	11
254	2
56	0
65	1
426	7
283	1
89	1
1031	6
42	4
304	5
149	1
0	0
962	12
4014	33
1773	9
0	0
14	0
64	1
303	1
624	6
1	0
10	0
1063	5
1444	7
620	8
73	4
1608	7
3073	11
761	24
320	20
1556	13
330	1
697	4
1733	9
7155	38
251	3
48972	1827
98147	2074
392	2
91	0
11	0
5	0
13926	132
2	0
2	0
291	3
5431	96
1691	65
16	0
40	0
3244	36
74	22
90	6
71	1
126	2
83	3
188	2
444	9
203	5
945	5
2	0
15	0
71	0
101	1
334	7
176	8
2	0
1665	4
64	0
27	0
70	1
443	2
54	0
47	0
128	0
36	0
26	0
37	0
1	0
198	0
131	2
10	1
10	1
24	0
13	0
233	19
807	29
423	12
1656	12
733	24
3041	37
1743	16
77	3
25	1
0	0
0	0
5	0
0	0
0	0
0	0
48	0
0	0
559	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	0
328	2
61	0
91	0
12	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
403	2
2	164
8	17
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
38	1
123	1
8256	47
6535	11
5134	4
31	0
0	0
